frame,error_m,n_matches,mean_confidence,mean_pixel_uncertainty_px,mean_ratio_test,mean_n_candidates,rotation_std_x_rad,rotation_std_y_rad,rotation_std_z_rad,translation_std_x_m,translation_std_y_m,translation_std_z_m,rotation_std_total_rad,translation_std_total_m
1305031540.075632.png,0.04560902253537259,32,0.9161605067034779,0.89117414154463,0.6730015075960583,20.09375,0.0037033193325834474,0.002346223460343528,0.001767348031184776,0.007994921887305929,0.011905825503234005,0.006630706414713883,0.004726823211025072,0.015799801405578122
1305031540.107421.png,0.03512237039576799,35,0.9385799123612096,0.8998305976971993,0.45121127896723773,19.02857142857143,0.003564767277352049,0.0020474236782606152,0.00165698013530413,0.007363256205591786,0.011564195852146814,0.005575545702478516,0.004432278491788919,0.014799826942786263
1305031540.143443.png,0.03430827065843591,33,0.9132898666507244,0.8783905209814991,0.5570843597880333,16.03030303030303,0.002860485672074065,0.0025682846481120064,0.0015581461324473645,0.009117216550237752,0.009901519282600127,0.005401106863203847,0.004148045766855702,0.014502954080992569
1305031540.175595.png,0.0504162353022958,38,0.9343730204440378,0.8289758742154865,0.5833841290880032,17.710526315789473,0.0020750972153886754,0.0013800378267562773,0.000898975189677359,0.004729701691592154,0.006646292546768829,0.004445574079385046,0.002649280892666436,0.009290124412729077
1305031540.207411.png,0.05270156234917739,30,0.9394831874888037,0.8156897267496761,0.5930466238831487,18.566666666666666,0.0020567647393988724,0.0016651753664054228,0.0009192516784855073,0.006133604435301587,0.006920478469843698,0.004458131786889616,0.0028014485257659774,0.010265917623359202
1305031540.243496.png,0.05946071820908309,33,0.9026984940975047,0.8878035230523765,0.6288656349626582,18.606060606060606,0.0019243966094725784,0.0014634429803427312,0.0009574822611384126,0.0052647136343359595,0.006492872988240316,0.004610695033238807,0.002600334583790843,0.009546366742510822
1305031540.275604.png,0.044483982843198315,42,0.9594529184031346,0.7980626922841716,0.3197922607058052,18.285714285714285,0.001220085635424096,0.0011986373807659012,0.0008097535871748723,0.004635137566600424,0.004462036374400171,0.0039017757816057594,0.0018923639714072274,0.007524501519549714
1305031540.307411.png,0.04781998309272701,56,0.9509760258205889,0.8337342831848739,0.5174003063759665,17.196428571428573,0.0017231900023536874,0.0012768659659395372,0.0008682692345470079,0.0046610586241418415,0.006052367854961355,0.003815456197209162,0.002313798163809293,0.008538988824344387
1305031540.343456.png,0.04846071044190915,67,0.9486925892542584,0.8212456133192683,0.4612224171143226,17.208955223880597,0.001164434711998817,0.0010860027537399138,0.0008111822166271775,0.004019952735366209,0.00421339712687231,0.0034580572294382267,0.0017869881835677105,0.006772805559395906
1305031540.375438.png,0.053217374130597475,38,0.9386713444789719,0.841572490334189,0.5995825521985718,18.236842105263158,0.0018147012815787971,0.0013472917555105153,0.0009403855736388954,0.005033058043144701,0.006496364012378902,0.0036454797203823055,0.0024479911852248342,0.008990213625866402
1305031540.407504.png,0.048470352094353776,48,0.9328571399296024,0.8419960100470382,0.5975568483538359,17.520833333333332,0.0013427281425513297,0.0011485280670284362,0.0010211665343600469,0.0043726958781062026,0.005020040263623493,0.0038760197514927353,0.002040788248801999,0.007703557788760321
1305031540.443453.png,0.03527862889023455,46,0.9196261690400395,0.9064825513922894,0.5570377880615915,18.282608695652176,0.001581815502348175,0.001147090349429522,0.0009361180401924344,0.004547212694049244,0.006028380118507271,0.003816243788366915,0.0021666272264506134,0.008460628037585944
1305031540.475476.png,0.052198606812859656,38,0.9347195765812406,0.8530465712054314,0.6147061355456159,17.342105263157894,0.001226375748819465,0.0014490685449861603,0.0015217310703307494,0.005853352737925187,0.004926792567234661,0.00516339132796197,0.0024329945696139107,0.00923014806386159
1305031540.507525.png,0.03823683904674385,34,0.9024484026975116,0.9322712358052189,0.6771832346931885,17.676470588235293,0.001778138656046405,0.0015116172874018096,0.0013882494465804291,0.006273582352913759,0.007180793299406174,0.005729862305240046,0.0027155110807414113,0.011124430321800678
1305031540.543427.png,0.04860334399807706,27,0.9090335424034678,0.8627191479545802,0.592494274930286,16.11111111111111,0.0013747259808063992,0.0012647366370177762,0.0012518627878772535,0.00548626051680216,0.005741623991705848,0.004733648420199759,0.0022486864439025195,0.0092451461798294
1305031540.575635.png,0.059487568755686074,30,0.9284765532050899,0.8553780506582874,0.5817710000204054,16.433333333333334,0.0012484865870300002,0.001155952373009275,0.001279867318115247,0.005219646456433665,0.005424959296863496,0.005134904822200399,0.002129085484107932,0.009112746020593523
1305031540.607508.png,0.051234786949378865,32,0.9417805386538913,0.903212430377071,0.5142522198328963,17.5625,0.001703128511952604,0.0013594323956590843,0.001259125923480156,0.005854021607259195,0.007334059233693988,0.004979554727281168,0.0025167640449142315,0.010623274405924843
1305031540.643443.png,0.05686745514575281,47,0.9461675592363412,0.8367455797697892,0.5097444994458666,17.574468085106382,0.0011634468376174047,0.000841241328657478,0.0008730817934788802,0.004102966772068014,0.00545654898330562,0.004076876508430684,0.0016803473852473592,0.007951678137657597
